"3692","2005815","0.7017881960080731"
"14804","2004692","0.8283308899593871"
"9075","2007227","0.7054922691143457"
"7018","2000099","0.7107949592489122"
"9637","2007692","0.7078854869784582"
"7885","2009085","0.8521608576699641"
"10365","2001519","0.8498604503174879"
"3103","2007572","0.8553323980100537"
"3645","2001919","0.8234612249751703"
"4250","2000415","0.7054922691143457"
"13721","2005795","0.8354348399602709"
"8345","2004229","0.8507003532016789"
"1840","2005160","0.9029548945293138"
"5747","2008122","0.8467474915821974"
"5377","2000815","0.8489320680470092"
"2220","2004261","0.8192588605886117"
"7616","2005497","0.8507003532016789"
"3930","2000397","0.7026053889434679"
"13197","2005566","0.7107949592489122"
"8594","2004342","0.853929859911347"
"8341","2007454","0.7078854869784582"
"2441","2004399","0.7026053889434679"
"5242","2004450","0.8553323980100537"
"6423","2007306","0.7107949592489122"
"6726","2004102","0.8489320680470092"
"15037","2007758","0.8498604503174879"
"6652","2006235","0.7131101178922943"
"4873","2001944","0.8377497756806555"
"7954","2008224","0.8489320680470092"
"4119","2000799","0.7149960756804111"
"12660","2009027","0.9567692742490982"
"6380","2004187","0.8489320680470092"
"2241","2001002","0.7178829395002774"
"6850","2008181","0.7078854869784582"
"9905","2001789","0.8489320680470092"
"2625","2005591","0.853929859911347"
"114","2000170","0.8392784313359615"
"5935","2002017","0.8507003532016789"
"4403","2008376","0.853929859911347"
"11909","2005543","0.8173220051467501"
"1702","2005496","0.7078854869784582"
"5847","2004931","0.711623073125928"
"1999","2005848","0.7054922691143457"
"762","2008661","0.9029548945293138"
"8147","2007896","0.9567692742490982"
"9791","2000321","0.7131101178922943"
"13405","2002080","0.8521608576699641"
"11378","2004246","0.8411728508493027"
"12465","2001949","0.7078854869784582"
"8594","2003726","0.8521608576699641"
"15167","2001664","0.7131101178922943"
"4642","2003706","0.7078854869784582"
"8206","2006264","0.7107949592489122"
"3443","2007451","0.8507003532016789"
"15190","2006299","0.8354348399602709"
"8634","2006010","0.853929859911347"
"12663","2005642","0.7026053889434679"
"355","2008159","0.8489320680470092"
"2704","2002169","0.9567692742490982"
"6195","2006163","0.8015316863965833"
"5676","2000552","0.7149960756804111"
"16863","2007076","0.7054922691143457"
"4442","2006672","0.8564715910492333"
"13547","2000424","0.8173220051467501"
"2136","2007675","0.9567692742490982"
"9738","2002802","0.8467474915821974"
"8809","2008978","0.8489320680470092"
"1700","2000435","0.8484302181239753"
"6917","2005520","0.7041196001753427"
"2091","2007987","0.8553323980100537"
"9896","2005402","0.8507003532016789"
"7767","2002178","0.7131101178922943"
"4626","2004283","0.7107949592489122"
"11667","2000575","0.7054922691143457"
"12742","2005628","0.8354348399602709"
"12636","2005221","0.8305444828659811"
"7272","2001612","0.8521608576699641"
"12995","2008420","0.9029548945293138"
"4266","2007321","0.7054922691143457"
"2488","2000180","0.8467474915821974"
"2297","2003218","0.8498604503174879"
"2481","2005836","0.8439804654729524"
"6769","2000229","0.8403631840027074"
"11862","2005770","0.7026053889434679"
"979","2000316","0.8411728508493027"
"5298","2002227","0.9567692742490982"
"9540","2007669","0.8439804654729524"
"12453","2005994","0.7131101178922943"
"8548","2000548","0.8256880368191021"
"4056","2000301","0.7078854869784582"
"424","2005795","0.8521608576699641"
"5866","2005645","0.853929859911347"
"12504","2004537","0.8553323980100537"
"9896","2005602","0.7078854869784582"
"5456","2004890","0.7078854869784582"
"9498","2001296","0.7054922691143457"
"632","2005242","0.8521608576699641"
"4798","2007866","0.8447391232043853"
"10553","2000600","0.7054922691143457"
"8071","2006176","0.8249733231074223"
"5889","2006761","0.8521608576699641"
"13167","2002671","0.8489320680470092"
"394","2000587","0.8447391232043853"
"14943","2003406","0.8533874283163775"
"11842","2003769","0.853929859911347"
"9929","2003940","0.8489320680470092"
"7441","2001209","0.853929859911347"
"13680","2000462","0.8403631840027074"
"5448","2001498","0.9567692742490982"
"392","2004734","0.8467474915821974"
"10768","2003676","0.7107949592489122"
"10041","2000601","0.8489320680470092"
"9433","2003671","0.8489320680470092"
"11548","2000765","0.8209062523281629"
"7394","2000883","0.7054922691143457"
"13346","2002267","0.8553323980100537"
"12451","2003701","0.8392784313359615"
"4869","2006063","0.8385850361941577"
"17810","2005043","0.8392784313359615"
"11114","2007432","0.8507003532016789"
"9336","2003378","0.7149960756804111"
"1628","2001358","0.853929859911347"
"14745","2007998","0.7107949592489122"
"3592","2000293","0.7054922691143457"
"715","2007923","0.8439804654729524"
"2842","2007691","0.9567692742490982"
"7676","2005354","0.8439804654729524"
"7447","2007885","0.8564715910492333"
"9545","2000592","0.7026053889434679"
"9132","2000015","0.8158300336313877"
"3947","2008370","0.7107949592489122"
"15381","2006856","0.7026053889434679"
"1348","2000366","0.7078854869784582"
"7350","2006364","0.809195499598325"
"1427","2004901","0.7078854869784582"
"4965","2007351","0.8521608576699641"
"5287","2003595","0.8489320680470092"
"845","2004141","0.7131101178922943"
"10553","2000102","0.7054922691143457"
"1082","2000622","0.7017881960080731"
"310","2007783","0.7078854869784582"
"13146","2005819","0.853929859911347"
"395","2002292","0.7107949592489122"
"14591","2005790","0.8423007839967426"
"4382","2005920","0.8296258575687281"
"7767","2002276","0.8521608576699641"
"16355","2006775","0.7054922691143457"
"6841","2001084","0.8489320680470092"
"5385","2000321","0.7026053889434679"
"2236","2002146","0.8092197253321585"
"1424","2008667","0.8484302181239753"
"10309","2005168","0.8439804654729524"
"1094","2005628","0.9567692742490982"
"3313","2001298","0.8354348399602709"
"12363","2004312","0.853929859911347"
"16194","2004503","0.8507003532016789"
"2419","2000139","0.8484302181239753"
"484","2004379","0.8403631840027074"
"6479","2004221","0.8439804654729524"
"2191","2006312","0.8451712884758343"
"1621","2002414","0.8467474915821974"
"3906","2007770","0.8392784313359615"
"5291","2005514","0.7054922691143457"
"2171","2006278","0.8521608576699641"
"6115","2008692","0.8533874283163775"
"12571","2004467","0.8392784313359615"
"9726","2001326","0.8521608576699641"
"3984","2007477","0.8467474915821974"
"1778","2001655","0.8521608576699641"
"15287","2003773","0.8467474915821974"
"6737","2004142","0.8467474915821974"
"1185","2002844","0.8354348399602709"
"1366","2007726","0.8467474915821974"
"11307","2000740","0.8582096042321162"
"5210","2006175","0.8467474915821974"
"75","2006190","0.7178829395002774"
"2620","2003810","0.9029548945293138"
"8710","2000844","0.853929859911347"
"1944","2001375","0.8521608576699641"
