3003525,4002421,TRUE
3002215,4002426,TRUE
3005042,4002427,TRUE
3008705,4002430,TRUE
3007830,4002444,TRUE
3009361,4003529,TRUE
3001183,4003578,TRUE
3003672,4004525,TRUE
3009854,4004634,TRUE
3006010,4004639,TRUE
3000976,4004652,TRUE
3009637,4003595,TRUE
3001867,4003599,TRUE
3000269,4003602,TRUE
3001795,4003603,TRUE
3009407,4003606,TRUE
3000420,4003611,TRUE
3001903,4003612,TRUE
3008588,4003613,TRUE
3002096,4003620,TRUE
3001856,4003627,TRUE
3000464,4003628,TRUE
3001441,4003631,TRUE
3000048,4003621,FALSE
3002637,4003618,FALSE
3000016,4003617,FALSE
3009715,4003616,FALSE
3008629,4003614,FALSE
3004927,4003609,FALSE
3008528,4003608,FALSE
3001212,4003607,FALSE
3010035,4003605,FALSE
3000442,4003598,FALSE
3009641,4003596,FALSE
3003688,4004653,FALSE
3009111,4004650,FALSE
3007024,4004648,FALSE
3002102,4004644,FALSE
3007683,4004640,FALSE
3008797,4004637,FALSE
3009618,4004636,FALSE
3009686,4004635,FALSE
3009667,4004634,FALSE
3004506,4004633,FALSE
3005897,4004632,FALSE
3001457,4004631,FALSE
3005050,4004607,FALSE
3003470,4004606,FALSE
3001940,4004605,FALSE
3001378,4004531,FALSE
3004732,4004529,FALSE
3008626,4004527,FALSE
3004679,4004526,FALSE
3004311,4004521,FALSE
3008524,4003584,FALSE
3007213,4003583,FALSE
3001258,4003582,FALSE
3001191,4003579,FALSE
3005313,4002401,FALSE
3006622,4002403,FALSE
3004163,4002406,FALSE
3004996,4002414,FALSE
3006007,4002418,FALSE
3007824,4002423,FALSE
3004308,4002434,FALSE
3002975,4002435,FALSE
3009604,4002438,FALSE
3003064,4002439,FALSE
3006446,4002446,FALSE
3007811,4002452,FALSE
3007975,4002453,FALSE
3002337,4002470,FALSE
3002352,4002477,FALSE
3002603,4002482,FALSE
3002225,4002883,FALSE
3002317,4002884,FALSE
3004209,4002885,FALSE
3008191,4002888,FALSE
3010014,4002891,FALSE
3005607,4002895,FALSE
3003804,4002899,FALSE
3008145,4002904,FALSE
3004171,4002905,FALSE
3007940,4002911,FALSE
3009412,4003531,FALSE
3009415,4003532,FALSE
3009829,4003536,FALSE
3009836,4003538,FALSE
3009344,4003540,FALSE
3009363,4003547,FALSE
3000587,4003550,FALSE
3000687,4003555,FALSE
3007069,4003557,FALSE
3007277,4003558,FALSE
3007292,4003561,FALSE
3008468,4003569,FALSE
3008784,4003572,FALSE
3001352,4003573,FALSE
3001841,4003574,FALSE
3009385,4003575,FALSE
3006785,4007201,TRUE
3006777,4007203,TRUE
3006782,4007204,TRUE
3006114,4007207,TRUE
3006429,4007208,TRUE
3006427,4007210,TRUE
3006430,4007211,TRUE
3007751,4007213,TRUE
3004828,4007220,TRUE
3004215,4007226,TRUE
3007718,4007227,TRUE
3006072,4007229,TRUE
